Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-10-06,6.44033,6.44033,6.29438,6.44033,472.46918920978
2021-10-07,6.33087,6.44033,6.2214,6.44033,8816.8670274114
2021-10-08,6.40385,6.47682,6.40385,6.47682,4878.1621623748
2021-10-11,6.45858,6.47682,6.23964,6.47682,891.22378382263
2021-10-12,6.47682,6.47682,6.3856,6.47682,409.98486488274
2021-10-13,6.29438,6.47682,6.29438,6.45858,1535.7989189859
2021-10-14,6.3856,6.3856,6.3856,6.3856,154.56648649322
2021-10-15,6.45858,6.45858,6.3856,6.3856,287.20864866117
2021-10-18,6.3856,6.40385,6.31263,6.3856,1132.3913514007
2021-10-19,6.40385,6.40385,6.31263,6.40385,1004.1340540978
2021-10-20,6.31263,6.40385,6.31263,6.40385,742.13837841073
2021-10-21,6.29438,6.40385,6.2214,6.40385,2306.4389190195
2021-10-22,6.40385,6.40385,6.27613,6.3856,1739.695135211
2021-10-25,6.3856,6.3856,6.3856,6.3856,475.75783785858
2021-10-26,6.3856,6.42209,6.25789,6.42209,3138.4670271638
2021-10-27,6.2214,6.33087,6.2214,6.33087,2263.6864865852
2021-10-28,6.3856,6.3856,6.31263,6.36736,898.89729733648
2021-10-29,6.36736,6.36736,6.33087,6.36736,1942.4951352198
2021-11-02,6.36736,6.3856,6.36736,6.3856,544.81945948321
2021-11-03,6.3856,6.3856,6.31263,6.31263,624.84324327048
2021-11-04,6.23964,6.31263,6.13018,6.31263,6517.0054056895
2021-11-05,6.31263,6.31263,6.25789,6.31263,3047.4810812139
2021-11-08,6.31263,6.31263,6.31263,6.31263,548.108108132
2021-11-09,6.2214,6.31263,6.2214,6.31263,456.02594596582
2021-11-12,6.31263,6.31263,6.2214,6.31263,372.71351352976
2021-11-15,6.25789,6.36736,6.25789,6.36736,3063.9243244579
2021-11-16,6.36736,6.36736,6.27613,6.36736,1841.6432433235
2021-11-17,6.36736,6.3856,6.36736,6.3856,154.56648649322
2021-11-18,6.36736,6.3856,6.29438,6.29438,986.5945946376
2021-11-19,6.36736,6.36736,6.29438,6.29438,1243.1091892434
2021-11-22,6.25789,6.36736,6.18491,6.36736,964.67027031232
2021-11-23,6.20315,6.36736,6.20315,6.36736,523.99135137419
2021-11-24,6.36736,6.36736,6.29438,6.29438,1457.9675676311
2021-11-25,6.31263,6.31263,6.31263,6.31263,252.12972974072
2021-11-26,6.31263,6.31263,6.25789,6.31263,2111.3124325245
2021-11-29,6.31263,6.31263,5.71055,5.87476,17405.72108184
2021-11-30,6.09369,6.09369,5.91124,5.98422,3042.0000001326
2021-12-01,6.09369,6.09369,6.02071,6.09369,916.4367567967
2021-12-02,6.02071,6.11194,6.02071,6.11194,2652.8432433589
2021-12-03,6.02071,6.27613,6.02071,6.27613,2398.5210811856
2021-12-06,6.0572,6.20315,6.0572,6.20315,345.30810812316
2021-12-07,6.20315,6.25789,6.20315,6.23964,784.89081084502
2021-12-09,6.23964,6.23964,6.20315,6.23964,2204.4908109069
2021-12-10,6.0572,6.25789,6.0572,6.25789,278.43891893106
2021-12-13,6.2214,6.2214,6.2214,6.2214,460.41081083088
2021-12-14,6.14842,6.20315,6.14842,6.20315,153.47027027696
2021-12-15,6.20315,6.2214,6.02071,6.09369,6634.3005408297
2021-12-16,6.0572,6.09369,6.0572,6.09369,374.90594596229
2021-12-17,6.03895,6.11194,6.00246,6.11194,6716.5167570495
2021-12-20,6.07545,6.11194,6.02071,6.11194,1500.7200000654
2021-12-21,6.02071,6.09369,6.00246,6.09369,6029.189189452
2021-12-22,6.09369,6.09369,6.02071,6.02071,4145.8897299104
2021-12-23,6.02071,6.02071,5.92949,6.02071,3863.0659461143
2021-12-27,6.02071,6.02071,5.92949,6.02071,5112.7524326553
2021-12-28,6.02071,6.11194,6.02071,6.11194,11956.430270791
2021-12-29,6.11194,6.29438,6.11194,6.29438,1075.388108155
2021-12-30,6.2214,6.29438,6.2214,6.29438,789.27567571008
2022-01-03,6.31263,6.31263,6.29438,6.29438,1129.1027027519
2022-01-04,6.29438,6.45858,6.29438,6.45858,2599.1286487619
2022-01-05,6.45858,6.45858,6.27613,6.45858,970.15135139364
2022-01-07,6.3856,6.3856,6.3856,6.3856,438.4864865056
2022-01-10,6.3856,6.3856,6.31263,6.3856,3576.9535136694
2022-01-11,6.3856,6.3856,6.3856,6.3856,460.41081083088
2022-01-12,6.36736,6.40385,6.34911,6.40385,1445.9091892522
2022-01-13,6.42209,6.42209,6.34911,6.34911,959.189189231
2022-01-14,6.36736,6.3856,6.36736,6.3856,150.18162162817
2022-01-17,6.36736,6.3856,6.31263,6.3856,186.35675676488
2022-01-18,6.42209,6.42209,6.23964,6.3856,7942.0864868327
2022-01-19,6.29438,6.29438,6.23964,6.29438,451.64108110077
2022-01-20,6.36736,6.36736,6.36736,6.36736,392.44540542251
2022-01-21,6.36736,6.36736,6.33087,6.36736,2108.0237838757
2022-01-24,6.29438,6.29438,6.13018,6.13018,5889.9697299865
2022-01-25,6.13018,6.20315,6.11194,6.20315,985.49837842134
2022-01-26,6.20315,6.29438,6.20315,6.29438,1643.2281081797
2022-01-27,6.20315,6.27613,6.20315,6.27613,439.58270272186
2022-01-28,6.27613,6.27613,6.14842,6.27613,576.60972975486
2022-01-31,6.2214,6.31263,6.2214,6.25789,548.108108132
2022-02-01,6.14842,6.34911,6.14842,6.34911,641.28648651444
2022-02-02,6.34911,6.34911,6.25789,6.25789,243.36000001061
2022-02-07,6.18491,6.25789,6.18491,6.25789,793.66054057514
2022-02-08,6.20315,6.20315,6.18491,6.18491,578.80216218739
2022-02-09,6.25789,6.25789,6.18491,6.18491,583.18702705245
2022-02-10,6.25789,6.36736,6.25789,6.36736,280.63135136358
2022-02-11,6.20315,6.29438,6.20315,6.29438,932.88000004066
2022-02-14,6.20315,6.33087,6.14842,6.33087,882.45405409252
2022-02-15,6.34911,6.34911,6.14842,6.29438,1802.179459538
2022-02-16,6.14842,6.29438,6.14842,6.29438,329.96108109546
2022-02-18,6.25789,6.25789,6.25789,6.25789,668.69189192104
2022-02-21,6.29438,6.29438,6.13018,6.14842,3032.1340541862
2022-02-22,6.20315,6.20315,5.94773,6.16667,2885.2410812068
2022-02-23,6.13018,6.13018,6.13018,6.13018,657.7297297584
2022-02-24,5.96597,6.47682,5.83827,6.29438,38770.975136825
2022-02-25,6.47682,7.75395,6.40385,6.47682,96011.001085266
2022-02-28,6.58629,7.11538,6.40385,6.62278,32484.175136551
2022-03-01,6.62278,7.97288,6.51331,7.79044,125136.36973518
2022-03-02,8.21006,10.9468,8.21006,10.9468,272018.3805524
2022-03-03,11.4485,11.4485,8.33777,8.66618,335701.96542004
2022-03-04,9.48718,9.48718,8.21006,8.31953,66544.70919209
2022-03-07,8.21006,9.10404,7.99113,8.66618,101357.24757199
2022-03-08,8.66618,8.68442,7.99113,7.99113,35388.051893434
2022-03-09,8.33777,8.33777,7.38905,8.21006,60585.677840479
2022-03-10,8.24655,8.24655,7.44378,7.95464,42295.310272114
2022-03-11,7.97288,7.97288,7.38905,7.48028,52218.259461736
2022-03-14,7.48028,7.91814,7.48028,7.66272,20250.402163045
2022-03-15,7.7357,7.7357,7.2066,7.46203,17818.994595371
2022-03-16,7.4073,7.55326,7.02417,7.42554,16240.443243951
2022-03-17,7.42554,7.48028,7.02417,7.13363,23346.116757774
2022-03-18,7.15187,7.27959,7.15187,7.18836,8432.0951355027
2022-03-21,7.2431,7.49852,7.17012,7.49852,28068.61621744
2022-03-22,7.51677,7.60799,7.29783,7.53501,10525.868108567
2022-03-23,7.5715,7.5715,7.29783,7.49852,16764.434595325
2022-03-24,7.53501,7.55326,7.37081,7.53501,4099.8486488274
2022-03-25,7.48028,7.55326,7.37081,7.53501,7196.6594597732
2022-03-28,7.53501,7.5715,7.42554,7.44378,7347.9372976176
2022-03-29,7.53501,7.53501,7.11538,7.18836,22120.547027991
2022-03-30,7.11538,7.15187,7.02417,7.06065,10758.265946415
2022-03-31,7.09714,7.29783,7.06065,7.29783,5305.6864867178
2022-04-01,7.11538,7.29783,6.96942,7.11538,4558.0670272257
2022-04-04,7.29783,7.44378,7.2066,7.42554,9452.6724328445
2022-04-05,7.42554,7.44378,7.31608,7.31608,5090.82810833
2022-04-06,7.42554,7.44378,7.13363,7.44378,7155.0032435551
2022-04-07,7.35256,7.38905,7.27959,7.29783,1075.388108155
2022-04-08,7.4073,7.44378,7.27959,7.35256,4832.1210812917
2022-04-11,7.35256,7.37081,7.29783,7.35256,3915.684324495
2022-04-12,7.33432,7.42554,7.13363,7.42554,3142.8518920289
2022-04-13,7.31608,7.33432,7.15187,7.29783,3375.2497298769
2022-04-14,7.27959,7.37081,7.15187,7.15187,5573.1632434862
2022-04-19,7.38905,7.38905,7.13363,7.29783,6190.3329732428
2022-04-20,7.2066,7.27959,7.11538,7.11538,838.60540544196
2022-04-21,7.11538,7.2066,7.11538,7.17012,2601.3210811945
2022-04-22,7.22485,7.29783,7.02417,7.13363,3384.019459607
2022-04-25,6.98767,7.17012,6.98767,7.15187,8822.3481084927
2022-04-26,7.17012,7.17012,7.17012,7.17012,87.69729730112
2022-04-27,7.17012,7.17012,6.75049,6.93294,7787.5200003395
2022-04-28,6.93294,7.26134,6.93294,7.2066,6233.0854056771
2022-04-29,7.2066,7.2066,6.93294,6.93294,5707.9978380866
2022-05-02,6.78699,7.00592,6.78699,6.98767,2488.4108109193
2022-05-04,6.98767,6.98767,6.78699,6.96942,2656.1318920077
2022-05-05,6.96942,6.98767,6.69576,6.69576,5120.4259461691
2022-05-06,6.714,6.714,6.25789,6.3856,20130.914595472
2022-05-09,6.3856,6.3856,6.27613,6.3856,8700.6681084874
2022-05-10,6.25789,6.36736,6.23964,6.36736,1943.5913514361
2022-05-11,6.25789,6.45858,6.2214,6.3856,3721.6540542163
2022-05-12,6.45858,6.47682,6.2214,6.34911,1937.0140541385
2022-05-13,6.34911,6.49507,6.25789,6.49507,5378.0367569912
2022-05-16,6.56805,6.56805,6.49507,6.56805,6171.6972975663
2022-05-17,6.56805,6.65927,6.49507,6.49507,8836.5989193041
2022-05-18,6.49507,6.65927,6.40385,6.40385,1409.7340541155
2022-05-19,6.40385,6.65927,6.40385,6.65927,2566.242162274
2022-05-20,6.65927,6.80523,6.58629,6.75049,2488.4108109193
2022-05-23,6.75049,6.93294,6.75049,6.93294,3872.9318920607
2022-05-24,6.93294,7.02417,6.89645,6.89645,3852.1037839517
2022-05-25,6.98767,6.98767,6.89645,6.89645,71.25405405716
2022-05-26,6.98767,7.26134,6.95118,7.2066,4770.7329731809
2022-05-27,7.2066,7.2066,6.95118,7.2066,1521.5481081744
2022-05-30,7.42554,7.64448,7.31608,7.44378,17754.317838612
2022-05-31,7.38905,7.48028,7.29783,7.29783,4268.665946132
2022-06-01,7.29783,7.33432,7.11538,7.26134,3921.1654055763
2022-06-02,7.17012,7.29783,7.0789,7.29783,3949.6670271992
2022-06-03,7.31608,7.31608,7.11538,7.27959,1275.9956757313
2022-06-06,7.26134,7.26134,7.13363,7.17012,1411.926486548
2022-06-07,7.2431,7.2431,7.11538,7.11538,1511.6821622281
2022-06-08,7.02417,7.15187,6.95118,6.98767,4733.461621828
2022-06-09,7.13363,7.13363,6.85996,7.02417,3378.5383785256
2022-06-10,7.02417,7.0789,6.85996,7.0789,3229.4529731137
2022-06-13,7.0789,7.0789,6.56805,7.00592,12748.99459515
2022-06-14,6.67751,7.02417,6.67751,6.96942,2558.5686487602
2022-06-15,7.02417,7.02417,6.62278,6.75049,5459.1567569947
2022-06-17,6.73224,6.84172,6.53156,6.84172,6332.8410813571
2022-06-20,6.84172,6.84172,6.54981,6.78699,2071.848648739
2022-06-21,6.78699,6.84172,6.73224,6.73224,1164.1816216724
2022-06-22,6.84172,6.84172,6.60454,6.84172,2785.4854055268
2022-06-23,6.84172,6.84172,6.60454,6.84172,1496.3351352004
2022-06-24,6.84172,6.84172,6.75049,6.82347,1237.6281081621
2022-06-27,6.84172,6.84172,6.82347,6.82347,280.63135136358
2022-06-28,6.75049,6.84172,6.75049,6.84172,921.91783787802
2022-06-29,6.75049,6.84172,6.62278,6.714,2819.468108231
2022-06-30,6.75049,6.82347,6.60454,6.82347,551.39675678079
2022-07-01,6.82347,6.82347,6.64103,6.82347,10274.834595042
2022-07-04,6.67751,6.75049,6.65927,6.67751,1490.854054119
2022-07-05,6.75049,6.75049,6.53156,6.75049,3614.2248650224
2022-07-06,6.84172,6.84172,6.47682,6.51331,10370.205405857
2022-07-07,6.58629,6.714,6.47682,6.47682,2709.8464866046
2022-07-08,6.62278,6.73224,6.51331,6.73224,1852.6054054862
2022-07-11,6.75049,6.75049,6.56805,6.75049,1432.754594657
2022-07-12,6.95118,7.18836,6.93294,7.11538,15670.410811494
2022-07-13,7.11538,7.13363,6.84172,7.11538,3635.0529731314
2022-07-14,6.86872,7.00154,6.86872,7.00154,2285.1891892888
2022-07-15,7.00154,7.19128,7.00154,7.19128,2763.7297298502
2022-07-18,7.03949,7.11538,7.02051,7.11538,1114.1351351837
2022-07-19,7.11538,7.11538,7.02051,7.02051,217.1351351446
2022-07-20,7.02051,7.19128,7.02051,7.11538,1146.8108108608
2022-07-21,7.02051,7.21026,7.02051,7.07744,2104.9459460377
2022-07-22,7.11538,7.4,7.11538,7.22923,1313.3513514086
2022-07-25,7.30513,7.4,7.26718,7.30513,1330.2162162742
2022-07-26,7.43795,7.43795,6.92564,6.92564,15898.29729799
2022-07-27,7.07744,7.09641,7.03949,7.09641,1096.216216264
2022-07-28,7.11538,7.30513,7.03949,7.30513,1855.135135216
2022-07-29,7.21026,7.30513,7.03949,7.21026,1872.0000000816
2022-08-01,7.21026,7.76051,7.21026,7.68462,10626.972973436
2022-08-02,7.57077,7.72256,7.57077,7.57077,933.8918919326
2022-08-03,7.62769,7.62769,7.57077,7.57077,2350.540540643
2022-08-04,7.57077,7.58974,7.41897,7.58974,538.6216216451
2022-08-05,7.57077,7.57077,7.21026,7.43795,1755.0000000765
2022-08-08,7.45692,7.81744,7.45692,7.77949,12246.000000534
2022-08-09,7.79846,7.79846,7.19128,7.41897,5393.5945948297
2022-08-10,7.58974,7.66564,7.58974,7.58974,283.5405405529
2022-08-11,7.62769,7.66564,7.58974,7.62769,2715.2432433616
2022-08-12,7.64667,7.64667,7.58974,7.62769,442.702702722
2022-08-16,7.49487,7.64667,7.49487,7.51385,1112.0270270755
2022-08-17,7.53282,7.53282,7.41897,7.41897,929.6756757162
2022-08-18,7.49487,7.49487,7.26718,7.45692,1720.2162162912
2022-08-19,7.49487,7.49487,7.3241,7.49487,1959.4864865719
2022-08-22,7.28615,7.4759,7.28615,7.36205,145.4594594658
2022-08-23,7.3241,7.57077,7.3241,7.49487,462.7297297499
2022-08-24,7.57077,7.57077,7.3241,7.57077,1243.783783838
2022-08-25,7.55179,7.55179,7.3241,7.55179,883.2972973358
2022-08-26,7.34308,7.45692,7.34308,7.36205,1197.4054054576
2022-08-29,7.36205,7.36205,7.30513,7.3241,2264.1081082068
2022-08-30,7.55179,7.55179,7.41897,7.43795,1124.6756757247
2022-08-31,7.45692,7.49487,7.41897,7.49487,3705.0000001615
2022-09-01,7.41897,7.49487,7.36205,7.36205,924.4054054457
2022-09-02,7.4759,7.51385,7.4759,7.49487,1274.3513514069
2022-09-05,7.57077,7.72256,7.45692,7.58974,15384.972973644
2022-09-06,7.49487,7.77949,7.49487,7.57077,10240.135135582
2022-09-07,7.68462,7.68462,7.58974,7.58974,1287.0000000561
2022-09-08,7.68462,7.68462,7.66564,7.66564,953.9189189605
2022-09-09,7.66564,7.68462,7.49487,7.49487,1675.945946019
2022-09-12,7.58974,7.58974,7.4,7.45692,4237.297297482
2022-09-13,7.45692,7.45692,7.4,7.41897,1609.5405406107
2022-09-14,7.45692,7.55179,7.34308,7.55179,5236.5405407688
2022-09-15,7.55179,7.55179,7.36205,7.36205,1416.6486487104
2022-09-16,7.4,7.51385,7.36205,7.51385,500.6756756975
2022-09-19,7.51385,7.53282,7.36205,7.53282,394.2162162334
2022-09-20,7.36205,7.51385,7.3241,7.51385,445.8648648843
2022-09-21,7.51385,7.53282,7.3241,7.3241,1398.7297297907
2022-09-22,7.49487,7.58974,7.45692,7.57077,8993.1891895812
2022-09-23,7.57077,7.57077,7.41897,7.57077,2038.5405406294
2022-09-26,7.41897,7.41897,6.92564,7.09641,11916.081081601
2022-09-27,7.21026,7.21026,7.02051,7.19128,1315.4594595168
2022-09-28,7.05846,7.17231,6.94462,7.17231,286.7027027152
2022-09-29,7.26718,7.26718,6.98256,7.26718,1375.5405406005
2022-09-30,7.26718,7.4,7.15333,7.30513,2913.4054055324
2022-10-03,7.17231,7.30513,7.17231,7.17231,346.7837837989
2022-10-04,7.17231,7.17231,7.15333,7.17231,1976.3513514375
2022-10-05,7.17231,7.17231,7.17231,7.17231,382.6216216383
2022-10-06,7.17231,7.17231,7.13436,7.17231,139.1351351412
2022-10-07,7.17231,7.17231,6.83077,6.83077,5382.0000002346
2022-10-10,6.83077,6.96359,6.83077,6.92564,562.8648648894
2022-10-11,6.92564,7.07744,6.88769,7.07744,1642.2162162878
2022-10-12,7.07744,7.07744,6.88769,7.07744,573.4054054304
2022-10-13,6.86872,7.05846,6.75487,6.75487,1171.0540541051
2022-10-14,6.79282,7.07744,6.77385,7.07744,1435.6216216842
2022-10-17,7.07744,7.07744,7.03949,7.05846,777.8918919258
2022-10-18,7.05846,7.05846,6.83077,6.96359,1040.3513513967
2022-10-19,6.96359,6.96359,6.79282,6.81179,1149.9729730231
2022-10-20,6.79282,7.07744,6.67897,6.7359,6148.2972975653
2022-10-21,6.84974,6.84974,6.66,6.84974,2067.0000000901
2022-10-24,6.71692,6.84974,6.71692,6.84974,1782.4054054831
2022-10-25,6.94462,6.94462,6.90667,6.90667,583.9459459714
2022-10-26,6.90667,7.07744,6.90667,7.07744,3627.0000001581
2022-10-27,7.17231,7.17231,6.96359,7.11538,1218.4864865396
2022-10-28,7.05846,7.11538,7.05846,7.11538,2034.324324413
2022-10-31,7.13436,7.13436,6.86872,7.11538,1313.3513514086
2022-11-02,7.13436,7.13436,6.84974,7.02051,10333.945946396
2022-11-03,7.02051,7.02051,6.88769,7.02051,983.4324324753
2022-11-04,7.03949,7.07744,6.84974,7.02051,9801.6486490759
2022-11-07,6.88769,7.02051,6.88769,7.02051,2713.1351352534
2022-11-08,7.07744,7.07744,6.92564,7.07744,2702.5945947124
2022-11-09,7.07744,7.13436,6.96359,7.13436,2326.2972973987
2022-11-10,7.13436,7.13436,7.11538,7.13436,314.1081081218
2022-11-14,7.13436,7.21026,7.07744,7.21026,4710.5675677729
2022-11-15,7.21026,7.36205,7.15333,7.36205,7120.1351354455
2022-11-16,7.36205,7.49487,7.19128,7.45692,18537.648649457
2022-11-17,7.58974,7.76051,7.51385,7.74154,47905.702704791
2022-11-18,7.77949,7.77949,7.60872,7.60872,5858.4324326878
2022-11-21,7.58974,7.68462,7.58974,7.66564,5139.5675677916
2022-11-22,7.58974,7.72256,7.49487,7.64667,3311.8378379822
2022-11-23,7.58974,7.58974,7.45692,7.57077,1195.2972973494
2022-11-24,7.49487,7.57077,7.43795,7.43795,2991.4054055358
2022-11-25,7.45692,7.64667,7.45692,7.62769,1795.0540541323
2022-11-28,7.58974,7.62769,7.55179,7.62769,1254.324324379
2022-11-29,7.62769,7.62769,7.45692,7.57077,8268.0000003604
2022-11-30,7.57077,7.62769,7.45692,7.62769,808.4594594947
2022-12-01,7.57077,7.62769,7.45692,7.62769,3131.5945947311
2022-12-02,7.62769,7.68462,7.58974,7.68462,2945.0270271554
2022-12-05,7.68462,7.74154,7.4759,7.72256,2441.1891892956
2022-12-06,7.58974,7.60872,7.49487,7.60872,2684.6756757927
2022-12-07,7.58974,7.58974,7.49487,7.58974,2247.2432433412
2022-12-08,7.57077,7.60872,7.49487,7.60872,1824.5675676471
2022-12-09,7.53282,7.57077,7.53282,7.53282,573.4054054304
2022-12-12,7.66564,7.66564,7.57077,7.62769,2636.1891893041
2022-12-13,7.58974,7.68462,7.53282,7.58974,4198.2972974803
2022-12-14,7.70359,7.70359,7.53282,7.58974,3332.9189190642
2022-12-15,7.68462,7.68462,7.51385,7.68462,4448.108108302
2022-12-16,7.58974,7.74154,7.58974,7.72256,6534.0810813659
2022-12-19,7.72256,8.0641,7.70359,8.0641,17976.891892676
2022-12-20,8.0641,8.0641,7.96923,8.04513,5448.4054056429
2022-12-21,8.04513,8.04513,7.77949,8.02615,6661.621621912
2022-12-22,8.02615,8.02615,7.81744,7.87436,2106.0000000918
2022-12-23,7.81744,8.02615,7.77949,7.89333,11503.945946447
2022-12-27,7.96923,8.00718,7.79846,7.91231,3393.0000001479
2022-12-28,8.04513,8.04513,7.70359,7.70359,14014.702703314
2022-12-29,7.77949,8.10205,7.77949,8.10205,13207.297297873
2022-12-30,8.15897,8.40564,8.14,8.36769,13831.2972979
2023-01-02,8.40564,8.53846,8.23487,8.50051,13177.783784358
2023-01-03,8.53846,8.69026,8.42462,8.69026,7987.6216219698
2023-01-04,8.69026,8.78513,8.55744,8.76615,6349.6216218984
2023-01-05,8.72821,8.78513,8.72821,8.78513,3182.1891893279
2023-01-09,8.82308,8.97487,8.82308,8.97487,4294.2162164034
2023-01-10,8.97487,9.20256,8.9559,9.10769,7523.8378381658
2023-01-11,9.18359,9.18359,8.31077,8.63333,16948.135135874
2023-01-12,8.8041,8.86103,8.69026,8.86103,3969.5675677406
2023-01-13,8.82308,8.88,8.57641,8.72821,5642.3513515973
2023-01-16,8.74718,8.82308,8.57641,8.8041,2393.7567568611
2023-01-17,8.76615,8.89897,8.70923,8.89897,3902.1081082782
2023-01-18,8.69026,9.01282,8.69026,9.01282,3089.4324325671
2023-01-19,8.76615,9.08872,8.76615,8.99385,1729.7027027781
2023-01-20,8.99385,9.08872,8.8041,9.08872,1908.8918919751
2023-01-23,9.03179,9.16462,9.03179,9.03179,3869.4324326011
2023-01-24,9.01282,9.14564,8.89897,9.10769,3833.5945947617
2023-01-25,9.10769,9.16462,9.10769,9.10769,6442.3783786592
2023-01-26,9.10769,9.18359,9.01282,9.14564,1519.9459460122
2023-01-27,9.14564,9.14564,9.01282,9.08872,1658.0270270993
2023-01-30,9.08872,9.14564,8.97487,9.10769,2818.5405406634
2023-01-31,8.97487,9.16462,8.93692,9.12667,2020.6216217097
2023-02-01,9.12667,9.12667,8.76615,9.06974,7881.1621625057
2023-02-02,9.10769,9.10769,8.84205,9.01282,753.6486486815
2023-02-03,9.03179,9.10769,8.89897,9.10769,4381.7027028937
2023-02-06,9.12667,9.12667,9.01282,9.10769,1080.4054054525
2023-02-07,9.08872,9.10769,8.89897,8.9559,3815.675675842
2023-02-08,8.91795,9.12667,8.91795,9.10769,2158.7027027968
2023-02-09,9.10769,9.14564,8.9559,9.08872,3389.8378379856
2023-02-10,9.10769,9.10769,8.89897,9.01282,2747.9189190387
2023-02-13,9.08872,9.08872,8.89897,8.97487,450.0810811007
2023-02-14,9.08872,9.08872,8.89897,8.91795,3546.8918920465
2023-02-15,8.97487,9.18359,8.89897,9.18359,9986.1081085434
2023-02-16,9.18359,9.20256,9.01282,9.01282,4622.0270272285
2023-02-17,9.16462,9.29744,9.08872,9.18359,10771.378378848
2023-02-20,9.27846,9.96154,9.14564,9.86667,14646.08108172
2023-02-21,9.81923,9.9141,9.62949,9.62949,5462.1081083462
2023-02-22,9.67692,9.86667,9.58205,9.72436,2142.8918919853
2023-02-23,9.81923,9.81923,9.62949,9.81923,2255.675675774
2023-02-24,9.81923,10.341,9.81923,10.1038,10454.108108564
2023-02-27,10.3885,10.3885,9.9141,10.341,5322.972973205
2023-02-28,10.2462,10.2936,9.96154,10.1987,2880.7297298553
2023-03-01,9.96154,10.4359,9.96154,10.341,12663.405405957
2023-03-02,10.341,10.4359,9.86667,10.2936,10746.08108155
2023-03-03,10.2462,10.341,9.96154,10.2936,2732.1081082272
2023-03-06,10.1987,10.341,9.58205,10.1987,4953.0000002159
2023-03-07,10.1038,10.2462,9.86667,10.2462,1533.6486487155
2023-03-08,10.2462,10.2462,9.77179,10.2462,680.9189189486
2023-03-09,10.2462,10.2462,9.96154,10.1987,2441.1891892956
2023-03-10,10.1987,10.1987,9.77179,9.77179,1704.4054054797
