,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen,Volume,Wallet,Sell,Buy
3060,2021-02-22,5.20472,5.24842,5.20472,5.24842,1832.8735135934,688.8616345711554,3615.4351801159437,,
3061,2021-02-23,5.24842,5.24842,5.20472,5.20472,1195.971891944,688.8616345711554,3585.331926685184,,
3062,2021-02-24,5.20472,5.24842,5.20472,5.20472,2766.8497298503,688.8616345711554,3585.331926685184,,
3063,2021-02-25,5.24842,5.24842,5.24842,5.24842,1901.935135218,688.8616345711554,3615.4351801159437,,
3064,2021-02-26,5.20472,5.20472,5.11724,5.20472,2235.1848649623,688.8616345711554,3585.331926685184,,
3065,2021-03-01,5.20472,5.24842,5.20472,5.24842,1178.4324324838,688.8616345711554,3615.4351801159437,,
3066,2021-03-02,5.20472,5.24842,5.16093,5.24842,537.14594596936,688.8616345711554,3615.4351801159437,,
3067,2021-03-03,5.20472,5.24842,5.16093,5.24842,1645.4205406123,688.8616345711554,3615.4351801159437,,
3068,2021-03-04,5.20472,5.24842,5.16093,5.20472,3085.8486487832,688.8616345711554,3585.331926685184,,
3069,2021-03-05,5.16093,5.24842,5.16093,5.16093,2497.1805406494,0.0,3555.1666757073126,5.16093,
3070,2021-03-08,5.20472,5.2922,5.20472,5.2922,3154.9102704078,671.7748149554651,3555.1666757073126,,5.2922
3071,2021-03-09,5.2922,5.2922,5.24842,5.2922,2694.4994595769,671.7748149554651,3555.1666757073126,,
3072,2021-03-10,5.24842,5.24842,5.20472,5.20472,931.7837838244,0.0,3496.399814895008,5.20472,
3073,2021-03-11,5.20472,5.24842,5.20472,5.20472,1154.315675726,0.0,3496.399814895008,,
3074,2021-03-12,5.20472,5.3359,5.20472,5.2922,3895.9524326023,0.0,3496.399814895008,,
3075,2021-03-15,5.24842,5.2922,5.24842,5.24842,1571.9740541226,0.0,3496.399814895008,,
3076,2021-03-16,5.24842,5.3359,5.24842,5.3359,5113.8486488716,655.2596215999191,3496.399814895008,,5.3359
3077,2021-03-17,5.2922,5.3359,5.24842,5.2922,35894.503785348,655.2596215999191,3467.764969431092,,
3078,2021-03-18,5.2922,5.3359,5.2922,5.3359,674.17297300236,655.2596215999191,3496.399814895008,,
3079,2021-03-19,5.2922,5.55456,5.2922,5.55456,22294.845406377,655.2596215999191,3639.678883754047,,
3080,2021-03-22,5.51087,5.55456,5.46717,5.55456,9996.3956761114,655.2596215999191,3639.678883754047,,
3081,2021-03-23,5.55456,5.77331,5.55456,5.59835,8866.1967571432,655.2596215999191,3668.372702583907,,
3082,2021-03-24,5.55456,5.59835,5.51087,5.51087,8911.1416220101,655.2596215999191,3611.050590886346,,
3083,2021-03-25,5.51087,5.64204,5.51087,5.51087,12694.183784337,655.2596215999191,3611.050590886346,,
3084,2021-03-26,5.51087,5.55456,5.51087,5.51087,1821.9113514308,655.2596215999191,3611.050590886346,,
3085,2021-03-29,5.51087,5.55456,5.51087,5.51087,1953.4572973824,655.2596215999191,3611.050590886346,,
3086,2021-03-30,5.51087,5.55456,5.46717,5.51087,1999.4983784655,655.2596215999191,3611.050590886346,,
3087,2021-03-31,5.46717,5.51087,5.46717,5.51087,115.10270270772,655.2596215999191,3611.050590886346,,
3088,2021-04-01,5.51087,5.59835,5.51087,5.59835,757.48540543842,655.2596215999191,3668.372702583907,,
3089,2021-04-06,5.59835,5.59835,5.52838,5.59835,3877.3167569258,655.2596215999191,3668.372702583907,,
3090,2021-04-07,5.59835,5.63329,5.54589,5.63329,1434.9470270896,655.2596215999191,3691.267473762608,,
3091,2021-04-08,5.58083,5.59835,5.58083,5.58083,1460.1600000636,655.2596215999191,3656.8925540134765,,
3092,2021-04-09,5.58083,5.61586,5.56332,5.61586,834.2205405769,655.2596215999191,3679.8462985581214,,
3093,2021-04-12,5.59835,5.61586,5.58083,5.61586,2762.4648649853,655.2596215999191,3679.8462985581214,,
3094,2021-04-13,5.58083,5.58083,5.54589,5.58083,1154.315675726,0.0,3656.8925540134765,5.58083,
3095,2021-04-14,5.56332,5.59835,5.52838,5.59835,3792.9081082734,0.0,3656.8925540134765,,
3096,2021-04-15,5.52838,5.58083,5.52838,5.58083,2308.631351452,0.0,3656.8925540134765,,
3097,2021-04-16,5.6508,5.94819,5.61586,5.77331,38551.731893572,633.4135104495474,3656.892554013477,,5.77331
3098,2021-04-19,5.77331,5.93077,5.70334,5.93077,18003.158919704,633.4135104495474,3756.6298453688623,,
3099,2021-04-20,5.91325,5.9657,5.72077,5.9657,7662.5513516854,633.4135104495474,3778.754979288865,,
3100,2021-04-21,5.91325,6.03567,5.68583,5.80825,9323.3189193253,633.4135104495474,3679.0240220685837,,
3101,2021-04-22,5.77331,5.77331,5.68583,5.68583,469.18054056099,633.4135104495474,3601.48154011935,,
3102,2021-04-23,5.68583,5.93077,5.68583,5.80825,48896.724326456,633.4135104495474,3679.0240220685837,,
3103,2021-04-26,5.84328,6.24567,5.73828,6.21064,27279.34054173,633.4135104495474,3933.9032845383767,,
3104,2021-04-27,6.19312,6.35058,6.03567,6.21064,3903.6259461161,633.4135104495474,3933.9032845383767,,
3105,2021-04-28,6.15819,6.21064,6.00074,6.19312,3329.2086487938,633.4135104495474,3922.8058798353013,,
3106,2021-04-29,6.00074,6.26318,6.00074,6.19312,1177.3362162675,633.4135104495474,3922.8058798353013,,
3107,2021-04-30,6.1757,6.1757,5.91325,6.12315,21528.590271209,633.4135104495474,3878.485936509146,,
3108,2021-05-04,6.12315,6.12315,5.87822,6.00074,9021.8594598527,633.4135104495474,3800.9497886950176,,
3109,2021-05-05,6.00074,6.19312,5.8608,6.1757,12517.692973519,633.4135104495474,3911.77181648327,,
3110,2021-05-06,6.21064,6.26318,6.03567,6.21064,2019.2302703583,633.4135104495474,3933.9032845383767,,
3111,2021-05-07,6.1757,6.3856,6.15819,6.3856,13368.356757339,633.4135104495474,4044.72531232663,,
3112,2021-05-10,6.3856,6.3856,6.26318,6.36809,2025.8075676559,633.4135104495474,4033.634241758658,,
3113,2021-05-11,6.24567,6.3856,6.21064,6.3856,4674.2659461497,633.4135104495474,4044.72531232663,,
3114,2021-05-12,6.29812,6.3856,6.19312,6.3856,953.70810814968,633.4135104495474,4044.72531232663,,
3115,2021-05-13,6.3856,6.47308,6.22815,6.47308,5086.443243465,633.4135104495474,4100.136326220757,,
3116,2021-05-14,6.31563,6.47308,6.31563,6.3856,9273.9891895934,633.4135104495474,4044.72531232663,,
3117,2021-05-17,6.52554,6.56056,6.33315,6.56056,3481.5827028545,633.4135104495474,4155.547340114883,,
3118,2021-05-18,6.3856,6.57808,6.33315,6.3856,2636.4000001149,633.4135104495474,4044.72531232663,,
3119,2021-05-19,6.40312,6.57808,6.3856,6.3856,2422.6378379434,0.0,4044.72531232663,6.3856,
3120,2021-05-20,6.54305,6.54305,6.29812,6.29812,3521.04648664,0.0,4044.72531232663,,
3121,2021-05-21,6.26318,6.40312,6.26318,6.40312,735.56108111314,0.0,4044.72531232663,,
3122,2021-05-24,6.29812,6.47308,6.29812,6.3856,2630.9189190336,0.0,4044.72531232663,,
3123,2021-05-25,6.43806,6.43806,6.36809,6.36809,1548.953513581,0.0,4044.72531232663,,
3124,2021-05-26,6.29812,6.43806,6.29812,6.29812,1179.5286487001,0.0,4044.72531232663,,
3125,2021-05-27,6.31563,6.31563,6.26318,6.26318,949.32324328462,0.0,4044.72531232663,,
3126,2021-05-28,6.29812,6.42063,6.28061,6.28061,2137.6216217148,0.0,4044.72531232663,,
3127,2021-05-31,6.28061,6.36809,6.26318,6.26318,1326.4216216794,0.0,4044.72531232663,,
3128,2021-06-01,6.28061,6.29812,6.26318,6.29812,1808.7567568356,0.0,4044.72531232663,,
3129,2021-06-02,6.50802,6.50802,6.28061,6.28061,2934.5708109387,0.0,4044.72531232663,,
3130,2021-06-04,6.28061,6.3856,6.28061,6.3856,1218.9924324856,0.0,4044.72531232663,,
3131,2021-06-07,6.45557,6.47308,6.29812,6.29812,1035.9243243695,0.0,4044.72531232663,,
3132,2021-06-08,6.29812,6.43806,6.29812,6.3856,2075.1372973878,0.0,4044.72531232663,,
3133,2021-06-09,6.47308,6.47308,6.3856,6.3856,286.1124324449,0.0,4044.72531232663,,
3134,2021-06-10,6.31563,6.31563,6.29812,6.29812,542.62702705068,0.0,4044.72531232663,,
3135,2021-06-11,6.33315,6.3856,6.33315,6.3856,256.51459460578,0.0,4044.72531232663,,
3136,2021-06-14,6.29812,6.3856,6.29812,6.35058,2002.7870271143,0.0,4044.72531232663,,
3137,2021-06-15,6.33315,6.36809,6.33315,6.36809,374.90594596229,0.0,4044.72531232663,,
3138,2021-06-16,6.33315,6.35058,6.33315,6.35058,1257.3600000548,0.0,4044.72531232663,,
3139,2021-06-17,6.3856,6.3856,6.29812,6.35058,1665.152432505,0.0,4044.72531232663,,
3140,2021-06-18,6.35058,6.35058,6.29812,6.35058,882.45405409252,0.0,4044.72531232663,,
3141,2021-06-21,6.3856,6.3856,6.35058,6.35058,487.81621623748,0.0,4044.72531232663,,
3142,2021-06-22,6.35058,6.36809,6.35058,6.36809,256.51459460578,0.0,4044.72531232663,,
3143,2021-06-23,6.35058,6.3856,6.35058,6.3856,1157.6043243748,0.0,4044.72531232663,,
3144,2021-06-24,6.3856,6.3856,6.36809,6.36809,2642.9772974125,0.0,4044.72531232663,,
3145,2021-06-25,6.36809,6.3856,6.36809,6.3856,2739.4443244437,0.0,4044.72531232663,,
3146,2021-06-28,6.29812,6.45557,6.29812,6.40312,953.70810814968,0.0,4044.72531232663,,
3147,2021-06-29,6.45557,6.50802,6.33315,6.33315,1463.4486487124,0.0,4044.72531232663,,
3148,2021-06-30,6.3856,6.45557,6.35058,6.35058,1947.9762163011,0.0,4044.72531232663,,
3149,2021-07-01,6.35058,6.3856,6.35058,6.3856,624.84324327048,0.0,4044.72531232663,,
3150,2021-07-02,6.45557,6.45557,6.29812,6.3856,2907.1654055321,0.0,4044.72531232663,,
3151,2021-07-05,6.35058,6.45557,6.35058,6.45557,405.60000001768,0.0,4044.72531232663,,
3152,2021-07-06,6.3856,6.45557,6.29812,6.29812,1540.1837838509,0.0,4044.72531232663,,
3153,2021-07-07,6.33315,6.33315,6.33315,6.33315,736.65729732941,0.0,4044.72531232663,,
3154,2021-07-08,6.3856,6.3856,6.31563,6.31563,1477.6994595239,0.0,4044.72531232663,,
3155,2021-07-09,6.35058,6.35058,6.29812,6.35058,892.3200000389,0.0,4044.72531232663,,
3156,2021-07-12,6.36809,6.3856,6.35058,6.3856,2425.9264865922,0.0,4044.72531232663,,
3157,2021-07-13,6.3856,6.3856,6.36809,6.3856,4575.6064866859,0.0,4044.72531232663,,
3158,2021-07-14,6.56805,6.56805,6.3856,6.3856,2913.7427028297,0.0,4044.72531232663,,
3159,2021-07-15,6.3856,6.56805,6.29438,6.29438,3425.675675825,0.0,4044.72531232663,,
3160,2021-07-16,6.29438,6.3856,6.20315,6.3856,1195.971891944,0.0,4044.72531232663,,
3161,2021-07-19,6.20315,6.34911,6.11194,6.20315,1541.2800000672,0.0,4044.72531232663,,
3162,2021-07-20,6.11194,6.27613,6.11194,6.27613,830.93189192811,0.0,4044.72531232663,,
3163,2021-07-21,6.20315,6.27613,6.20315,6.27613,793.66054057514,0.0,4044.72531232663,,
3164,2021-07-22,6.27613,6.27613,6.27613,6.27613,1311.0745946517,0.0,4044.72531232663,,
3165,2021-07-23,6.3856,6.3856,6.3856,6.3856,158.95135135828,0.0,4044.72531232663,,
3166,2021-07-26,6.3856,6.3856,6.27613,6.3856,88.793513517384,0.0,4044.72531232663,,
3167,2021-07-27,6.34911,6.34911,6.27613,6.34911,582.09081083618,637.0539039844373,4044.7253123266305,,6.34911
3168,2021-07-28,6.27613,6.34911,6.27613,6.34911,671.98054056983,637.0539039844373,4044.7253123266305,,
3169,2021-07-29,6.20315,6.20315,6.20315,6.20315,5.48108108132,0.0,3951.740924501062,6.20315,
3170,2021-07-30,6.20315,6.34911,6.20315,6.34911,8.769729730112,0.0,3951.740924501062,,
3171,2021-08-02,6.34911,6.34911,6.11194,6.13018,4279.6281082947,0.0,3951.740924501062,,
3172,2021-08-03,6.18491,6.29438,6.18491,6.29438,554.68540542958,0.0,3951.740924501062,,
3173,2021-08-04,6.14842,6.14842,6.14842,6.14842,219.2432432528,0.0,3951.740924501062,,
3174,2021-08-05,6.27613,6.27613,6.13018,6.27613,335.44216217678,0.0,3951.740924501062,,
3175,2021-08-06,6.27613,6.29438,6.27613,6.29438,131.54594595168,0.0,3951.740924501062,,
3176,2021-08-09,6.29438,6.29438,6.29438,6.29438,547.01189191574,0.0,3951.740924501062,,
3177,2021-08-10,6.29438,6.29438,6.23964,6.23964,1018.3848649093,0.0,3951.740924501062,,
3178,2021-08-11,6.29438,6.29438,6.2214,6.27613,368.3286486647,0.0,3951.740924501062,,
3179,2021-08-13,6.27613,6.27613,6.11194,6.11194,2516.9124325421,0.0,3951.740924501062,,
3180,2021-08-16,6.13018,6.27613,6.11194,6.18491,2977.323243373,0.0,3951.740924501062,,
3181,2021-08-17,6.27613,6.27613,6.25789,6.25789,1172.9513514025,0.0,3951.740924501062,,
3182,2021-08-18,6.2214,6.2214,6.2214,6.2214,9.865945946376,0.0,3951.740924501062,,
3183,2021-08-19,6.25789,6.27613,6.25789,6.27613,331.05729731173,629.6461234074281,3951.740924501062,,6.27613
3184,2021-08-20,6.20315,6.25789,6.20315,6.25789,420.94702704538,629.6461234074281,3940.2561792101105,,
3185,2021-08-23,6.25789,6.25789,6.20315,6.25789,766.25513516854,629.6461234074281,3940.2561792101105,,
3186,2021-08-24,6.25789,6.25789,6.25789,6.25789,1370.27027033,629.6461234074281,3940.2561792101105,,
3187,2021-08-25,6.23964,6.23964,6.20315,6.23964,428.62054055922,629.6461234074281,3928.7651374579245,,
3188,2021-08-26,6.23964,6.23964,6.14842,6.20315,2673.6713514679,629.6461234074281,3905.789350414788,,
3189,2021-08-27,6.20315,6.20315,6.20315,6.20315,99.755675680024,629.6461234074281,3905.789350414788,,
3190,2021-08-30,6.25789,6.25789,6.13018,6.23964,384.77189190866,629.6461234074281,3928.7651374579245,,
3191,2021-08-31,6.23964,6.23964,6.20315,6.23964,910.95567571538,629.6461234074281,3928.7651374579245,,
3192,2021-09-02,6.34911,6.34911,6.16667,6.34911,4432.0021623554,629.6461234074281,3997.692498587336,,
3193,2021-09-06,6.34911,6.36736,6.27613,6.27613,787.08324327755,629.6461234074281,3951.740924501062,,
3194,2021-09-07,6.31263,6.31263,6.29438,6.29438,347.50054055569,629.6461234074281,3963.2319662532477,,
3195,2021-09-08,6.31263,6.36736,6.25789,6.34911,2808.5059460684,629.6461234074281,3997.692498587336,,
3196,2021-09-09,6.34911,6.34911,6.23964,6.33087,470.27675677726,629.6461234074281,3986.2077532963845,,
3197,2021-09-10,6.29438,6.29438,6.29438,6.29438,109.6216216264,629.6461234074281,3963.2319662532477,,
3198,2021-09-13,6.20315,6.34911,6.20315,6.34911,2218.7416217183,629.6461234074281,3997.692498587336,,
3199,2021-09-14,6.2214,6.34911,6.2214,6.34911,172.10594595345,629.6461234074281,3997.692498587336,,
3200,2021-09-15,6.29438,6.34911,6.29438,6.34911,1493.0464865516,629.6461234074281,3997.692498587336,,
3201,2021-09-16,6.34911,6.34911,6.34911,6.34911,518.51027029287,629.6461234074281,3997.692498587336,,
3202,2021-09-17,6.34911,6.36736,6.31263,6.36736,7426.8648651886,629.6461234074281,4009.1835403395216,,
3203,2021-09-20,6.36736,6.36736,6.23964,6.36736,1206.9340541067,629.6461234074281,4009.1835403395216,,
3204,2021-09-21,6.2214,6.2214,6.2214,6.2214,1024.9621622068,0.0,3917.2803921669733,6.2214,
3205,2021-09-22,6.29438,6.29438,6.29438,6.29438,10.96216216264,0.0,3917.2803921669733,,
3206,2021-09-23,6.33087,6.47682,6.33087,6.45858,5105.0789191414,606.5234760840576,3917.2803921669733,,6.45858
3207,2021-09-24,6.45858,6.56805,6.29438,6.53156,1935.9178379222,606.5234760840576,3961.5444754515875,,
3208,2021-09-27,6.53156,6.53156,6.53156,6.53156,110.71783784266,606.5234760840576,3961.5444754515875,,
3209,2021-09-28,6.3856,6.53156,6.3856,6.47682,902.18594598527,606.5234760840576,3928.343380370746,,
3210,2021-09-29,6.47682,6.47682,6.3856,6.3856,1141.1610811308,606.5234760840576,3873.0163088823583,,
3211,2021-09-30,6.29438,6.47682,6.29438,6.47682,4828.8324326429,606.5234760840576,3928.343380370746,,
3212,2021-10-01,6.31263,6.47682,6.2214,6.47682,1291.342702759,606.5234760840576,3928.343380370746,,
3213,2021-10-04,6.45858,6.45858,6.45858,6.45858,10.96216216264,606.5234760840576,3917.2803921669733,,
3214,2021-10-05,6.27613,6.44033,6.27613,6.44033,321.19135136535,606.5234760840576,3906.211338728439,,
3215,2021-10-06,6.44033,6.44033,6.29438,6.44033,472.46918920978,606.5234760840576,3906.211338728439,,
3216,2021-10-07,6.33087,6.44033,6.2214,6.44033,8816.8670274114,0.0,3906.211338728439,6.44033,
3217,2021-10-08,6.40385,6.47682,6.40385,6.47682,4878.1621623748,0.0,3906.211338728439,,
3218,2021-10-11,6.45858,6.47682,6.23964,6.47682,891.22378382263,0.0,3906.211338728439,,
3219,2021-10-12,6.47682,6.47682,6.3856,6.47682,409.98486488274,0.0,3906.211338728439,,
3220,2021-10-13,6.29438,6.47682,6.29438,6.45858,1535.7989189859,0.0,3906.211338728439,,
3221,2021-10-14,6.3856,6.3856,6.3856,6.3856,154.56648649322,0.0,3906.211338728439,,
3222,2021-10-15,6.45858,6.45858,6.3856,6.3856,287.20864866117,0.0,3906.211338728439,,
3223,2021-10-18,6.3856,6.40385,6.31263,6.3856,1132.3913514007,0.0,3906.211338728439,,
3224,2021-10-19,6.40385,6.40385,6.31263,6.40385,1004.1340540978,0.0,3906.211338728439,,
3225,2021-10-20,6.31263,6.40385,6.31263,6.40385,742.13837841073,0.0,3906.211338728439,,
3226,2021-10-21,6.29438,6.40385,6.2214,6.40385,2306.4389190195,0.0,3906.211338728439,,
3227,2021-10-22,6.40385,6.40385,6.27613,6.3856,1739.695135211,0.0,3906.211338728439,,
3228,2021-10-25,6.3856,6.3856,6.3856,6.3856,475.75783785858,0.0,3906.211338728439,,
3229,2021-10-26,6.3856,6.42209,6.25789,6.42209,3138.4670271638,0.0,3906.211338728439,,
3230,2021-10-27,6.2214,6.33087,6.2214,6.33087,2263.6864865852,0.0,3906.211338728439,,
3231,2021-10-28,6.3856,6.3856,6.31263,6.36736,898.89729733648,0.0,3906.211338728439,,
3232,2021-10-29,6.36736,6.36736,6.33087,6.36736,1942.4951352198,0.0,3906.211338728439,,
3233,2021-11-02,6.36736,6.3856,6.36736,6.3856,544.81945948321,0.0,3906.211338728439,,
3234,2021-11-03,6.3856,6.3856,6.31263,6.31263,624.84324327048,0.0,3906.211338728439,,
3235,2021-11-04,6.23964,6.31263,6.13018,6.31263,6517.0054056895,0.0,3906.211338728439,,
3236,2021-11-05,6.31263,6.31263,6.25789,6.31263,3047.4810812139,0.0,3906.211338728439,,
3237,2021-11-08,6.31263,6.31263,6.31263,6.31263,548.108108132,0.0,3906.211338728439,,
3238,2021-11-09,6.2214,6.31263,6.2214,6.31263,456.02594596582,0.0,3906.211338728439,,
3239,2021-11-12,6.31263,6.31263,6.2214,6.31263,372.71351352976,0.0,3906.211338728439,,
3240,2021-11-15,6.25789,6.36736,6.25789,6.36736,3063.9243244579,0.0,3906.211338728439,,
3241,2021-11-16,6.36736,6.36736,6.27613,6.36736,1841.6432433235,0.0,3906.211338728439,,
3242,2021-11-17,6.36736,6.3856,6.36736,6.3856,154.56648649322,611.7218959421884,3906.2113387284385,,6.3856
3243,2021-11-18,6.36736,6.3856,6.29438,6.29438,986.5945946376,0.0,3850.4100673805924,6.29438,
3244,2021-11-19,6.36736,6.36736,6.29438,6.29438,1243.1091892434,0.0,3850.4100673805924,,
3245,2021-11-22,6.25789,6.36736,6.18491,6.36736,964.67027031232,604.7105970732914,3850.4100673805924,,6.36736
3246,2021-11-23,6.20315,6.36736,6.20315,6.36736,523.99135137419,604.7105970732914,3850.4100673805924,,
3247,2021-11-24,6.36736,6.36736,6.29438,6.29438,1457.9675676311,0.0,3806.278288006184,6.29438,
3248,2021-11-25,6.31263,6.31263,6.31263,6.31263,252.12972974072,0.0,3806.278288006184,,
3249,2021-11-26,6.31263,6.31263,6.25789,6.31263,2111.3124325245,0.0,3806.278288006184,,
3250,2021-11-29,6.31263,6.31263,5.71055,5.87476,17405.72108184,0.0,3806.278288006184,,
3251,2021-11-30,6.09369,6.09369,5.91124,5.98422,3042.0000001326,0.0,3806.278288006184,,
3252,2021-12-01,6.09369,6.09369,6.02071,6.09369,916.4367567967,0.0,3806.278288006184,,
3253,2021-12-02,6.02071,6.11194,6.02071,6.11194,2652.8432433589,0.0,3806.278288006184,,
3254,2021-12-03,6.02071,6.27613,6.02071,6.27613,2398.5210811856,0.0,3806.278288006184,,
3255,2021-12-06,6.0572,6.20315,6.0572,6.20315,345.30810812316,0.0,3806.278288006184,,
3256,2021-12-07,6.20315,6.25789,6.20315,6.23964,784.89081084502,610.0156880855601,3806.278288006184,,6.23964
3257,2021-12-09,6.23964,6.23964,6.20315,6.23964,2204.4908109069,610.0156880855601,3806.278288006184,,
3258,2021-12-10,6.0572,6.25789,6.0572,6.25789,278.43891893106,610.0156880855601,3817.4110743137458,,
3259,2021-12-13,6.2214,6.2214,6.2214,6.2214,460.41081083088,610.0156880855601,3795.1516018555035,,
3260,2021-12-14,6.14842,6.20315,6.14842,6.20315,153.47027027696,610.0156880855601,3784.0188155479423,,
3261,2021-12-15,6.20315,6.2214,6.02071,6.09369,6634.3005408297,610.0156880855601,3717.2464983300965,,
3262,2021-12-16,6.0572,6.09369,6.0572,6.09369,374.90594596229,0.0,3717.2464983300965,6.09369,
3263,2021-12-17,6.03895,6.11194,6.00246,6.11194,6716.5167570495,0.0,3717.2464983300965,,
3264,2021-12-20,6.07545,6.11194,6.02071,6.11194,1500.7200000654,0.0,3717.2464983300965,,
3265,2021-12-21,6.02071,6.09369,6.00246,6.09369,6029.189189452,0.0,3717.2464983300965,,
3266,2021-12-22,6.09369,6.09369,6.02071,6.02071,4145.8897299104,0.0,3717.2464983300965,,
3267,2021-12-23,6.02071,6.02071,5.92949,6.02071,3863.0659461143,0.0,3717.2464983300965,,
3268,2021-12-27,6.02071,6.02071,5.92949,6.02071,5112.7524326553,0.0,3717.2464983300965,,
3269,2021-12-28,6.02071,6.11194,6.02071,6.11194,11956.430270791,0.0,3717.2464983300965,,
3270,2021-12-29,6.11194,6.29438,6.11194,6.29438,1075.388108155,590.565949041859,3717.2464983300965,,6.29438
3271,2021-12-30,6.2214,6.29438,6.2214,6.29438,789.27567571008,590.565949041859,3717.2464983300965,,
3272,2022-01-03,6.31263,6.31263,6.29438,6.29438,1129.1027027519,590.565949041859,3717.2464983300965,,
3273,2022-01-04,6.29438,6.45858,6.29438,6.45858,2599.1286487619,590.565949041859,3814.2174271627696,,
3274,2022-01-05,6.45858,6.45858,6.27613,6.45858,970.15135139364,590.565949041859,3814.2174271627696,,
3275,2022-01-07,6.3856,6.3856,6.3856,6.3856,438.4864865056,590.565949041859,3771.1179242016947,,
3276,2022-01-10,6.3856,6.3856,6.31263,6.3856,3576.9535136694,590.565949041859,3771.1179242016947,,
3277,2022-01-11,6.3856,6.3856,6.3856,6.3856,460.41081083088,590.565949041859,3771.1179242016947,,
3278,2022-01-12,6.36736,6.40385,6.34911,6.40385,1445.9091892522,590.565949041859,3781.895752771709,,
3279,2022-01-13,6.42209,6.42209,6.34911,6.34911,959.189189231,590.565949041859,3749.5681727211568,,
3280,2022-01-14,6.36736,6.3856,6.36736,6.3856,150.18162162817,590.565949041859,3771.1179242016947,,
3281,2022-01-17,6.36736,6.3856,6.31263,6.3856,186.35675676488,590.565949041859,3771.1179242016947,,
3282,2022-01-18,6.42209,6.42209,6.23964,6.3856,7942.0864868327,590.565949041859,3771.1179242016947,,
3283,2022-01-19,6.29438,6.29438,6.23964,6.29438,451.64108110077,590.565949041859,3717.2464983300965,,
3284,2022-01-20,6.36736,6.36736,6.36736,6.36736,392.44540542251,590.565949041859,3760.346001291171,,
3285,2022-01-21,6.36736,6.36736,6.33087,6.36736,2108.0237838757,590.565949041859,3760.346001291171,,
3286,2022-01-24,6.29438,6.29438,6.13018,6.13018,5889.9697299865,0.0,3620.275569497423,6.13018,
3287,2022-01-25,6.13018,6.20315,6.11194,6.20315,985.49837842134,0.0,3620.275569497423,,
3288,2022-01-26,6.20315,6.29438,6.20315,6.29438,1643.2281081797,0.0,3620.275569497423,,
3289,2022-01-27,6.20315,6.27613,6.20315,6.27613,439.58270272186,0.0,3620.275569497423,,
3290,2022-01-28,6.27613,6.27613,6.14842,6.27613,576.60972975486,0.0,3620.275569497423,,
3291,2022-01-31,6.2214,6.31263,6.2214,6.25789,548.108108132,0.0,3620.275569497423,,
3292,2022-02-01,6.14842,6.34911,6.14842,6.34911,641.28648651444,0.0,3620.275569497423,,
3293,2022-02-02,6.34911,6.34911,6.25789,6.25789,243.36000001061,0.0,3620.275569497423,,
3294,2022-02-07,6.18491,6.25789,6.18491,6.25789,793.66054057514,0.0,3620.275569497423,,
3295,2022-02-08,6.20315,6.20315,6.18491,6.18491,578.80216218739,0.0,3620.275569497423,,
3296,2022-02-09,6.25789,6.25789,6.18491,6.18491,583.18702705245,0.0,3620.275569497423,,
3297,2022-02-10,6.25789,6.36736,6.25789,6.36736,280.63135136358,0.0,3620.275569497423,,
3298,2022-02-11,6.20315,6.29438,6.20315,6.29438,932.88000004066,0.0,3620.275569497423,,
3299,2022-02-14,6.20315,6.33087,6.14842,6.33087,882.45405409252,571.8448759013253,3620.275569497423,,6.33087
3300,2022-02-15,6.34911,6.34911,6.14842,6.29438,1802.179459538,571.8448759013253,3599.408949975784,,
3301,2022-02-16,6.14842,6.29438,6.14842,6.29438,329.96108109546,571.8448759013253,3599.408949975784,,
3302,2022-02-18,6.25789,6.25789,6.25789,6.25789,668.69189192104,0.0,3578.542330454144,6.25789,
3303,2022-02-21,6.29438,6.29438,6.13018,6.14842,3032.1340541862,0.0,3578.542330454144,,
3304,2022-02-22,6.20315,6.20315,5.94773,6.16667,2885.2410812068,0.0,3578.542330454144,,
3305,2022-02-23,6.13018,6.13018,6.13018,6.13018,657.7297297584,0.0,3578.542330454144,,
3306,2022-02-24,5.96597,6.47682,5.83827,6.29438,38770.975136825,0.0,3578.542330454144,,
3307,2022-02-25,6.47682,7.75395,6.40385,6.47682,96011.001085266,552.515328580097,3578.542330454144,,6.47682
3308,2022-02-28,6.58629,7.11538,6.40385,6.62278,32484.175136551,552.515328580097,3659.187467813695,,
3309,2022-03-01,6.62278,7.97288,6.51331,7.79044,125136.36973518,552.515328580097,4304.337516383532,,
3310,2022-03-02,8.21006,10.9468,8.21006,10.9468,272018.3805524,552.515328580097,6048.274798900607,,
3311,2022-03-03,11.4485,11.4485,8.33777,8.66618,335701.96542004,552.515328580097,4788.197290234266,,
3312,2022-03-04,9.48718,9.48718,8.21006,8.31953,66544.70919209,552.515328580097,4596.667851581975,,
3313,2022-03-07,8.21006,9.10404,7.99113,8.66618,101357.24757199,552.515328580097,4788.197290234266,,
3314,2022-03-08,8.66618,8.68442,7.99113,7.99113,35388.051893434,552.515328580097,4415.221817676271,,
3315,2022-03-09,8.33777,8.33777,7.38905,8.21006,60585.677840479,552.515328580097,4536.183998562312,,
3316,2022-03-10,8.24655,8.24655,7.44378,7.95464,42295.310272114,552.515328580097,4395.060533336384,,
3317,2022-03-11,7.97288,7.97288,7.38905,7.48028,52218.259461736,552.515328580097,4132.969362071128,,
